Symbol,Open Price,Close Price,Percent Change,Volume,Turnover,Date Collected
NICO,155.5,155.5,0.0,0.0,0.0,58:41.4
NITL,410,410,0.0,0.0,0.0,58:41.4
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:41.4
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:41.4
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:41.4
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:41.4
TNM,28.38,28.37,0.0,20000.0,567400.0,58:41.4
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:41.7
BHL,10.06,10.06,0.0,0.0,0.0,58:41.7
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:41.7
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:41.7
ICON,17.94,17.94,0.0,0.0,0.0,58:41.7
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:41.7
MPICO,15,15,0.0,0.0,0.0,58:41.7
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:41.7
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:41.7
NICO,155.5,155.5,0.0,0.0,0.0,58:41.7
NITL,410,410,0.0,0.0,0.0,58:41.7
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:41.7
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:41.7
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:41.7
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:41.7
TNM,28.38,28.37,0.0,20000.0,567400.0,58:41.7
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:41.8
BHL,10.06,10.06,0.0,0.0,0.0,58:41.8
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:41.8
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:41.8
ICON,17.94,17.94,0.0,0.0,0.0,58:41.8
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:41.8
MPICO,15,15,0.0,0.0,0.0,58:41.8
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:41.8
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:41.8
NICO,155.5,155.5,0.0,0.0,0.0,58:41.8
NITL,410,410,0.0,0.0,0.0,58:41.8
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:41.8
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:41.8
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:41.8
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:41.8
TNM,28.38,28.37,0.0,20000.0,567400.0,58:41.8
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:47.0
BHL,10.06,10.06,0.0,0.0,0.0,58:47.0
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:47.0
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:47.0
ICON,17.94,17.94,0.0,0.0,0.0,58:47.0
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:47.0
MPICO,15,15,0.0,0.0,0.0,58:47.0
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:47.0
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:47.0
NICO,155.5,155.5,0.0,0.0,0.0,58:47.0
NITL,410,410,0.0,0.0,0.0,58:47.0
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:47.0
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:47.0
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:47.0
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:47.0
TNM,28.38,28.37,0.0,20000.0,567400.0,58:47.0
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:48.9
BHL,10.06,10.06,0.0,0.0,0.0,58:48.9
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:48.9
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:48.9
ICON,17.94,17.94,0.0,0.0,0.0,58:48.9
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:48.9
MPICO,15,15,0.0,0.0,0.0,58:48.9
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:48.9
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:48.9
NICO,155.5,155.5,0.0,0.0,0.0,58:48.9
NITL,410,410,0.0,0.0,0.0,58:48.9
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:48.9
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:48.9
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:48.9
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:48.9
TNM,28.38,28.37,0.0,20000.0,567400.0,58:48.9
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:54.7
BHL,10.06,10.06,0.0,0.0,0.0,58:54.7
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:54.7
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:54.7
ICON,17.94,17.94,0.0,0.0,0.0,58:54.7
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:54.7
MPICO,15,15,0.0,0.0,0.0,58:54.7
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:54.7
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:54.7
NICO,155.5,155.5,0.0,0.0,0.0,58:54.7
NITL,410,410,0.0,0.0,0.0,58:54.7
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:54.7
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:54.7
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:54.7
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:54.7
TNM,28.38,28.37,0.0,20000.0,567400.0,58:54.7
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,58:58.2
BHL,10.06,10.06,0.0,0.0,0.0,58:58.2
FDHB,67.98,68,0.0,1096285.0,74529480.0,58:58.2
FMBCH,296.14,300,0.0,565723.0,169716900.0,58:58.2
ICON,17.94,17.94,0.0,0.0,0.0,58:58.2
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,58:58.2
MPICO,15,15,0.0,0.0,0.0,58:58.2
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,58:58.2
NBS,107.44,107.44,0.0,122704.0,13183320.0,58:58.2
NICO,155.5,155.5,0.0,0.0,0.0,58:58.2
NITL,410,410,0.0,0.0,0.0,58:58.2
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,58:58.2
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,58:58.2
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,58:58.2
SUNBIRD,191.06,191.06,0.0,0.0,0.0,58:58.2
TNM,28.38,28.37,0.0,20000.0,567400.0,58:58.2
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:00.5
BHL,10.06,10.06,0.0,0.0,0.0,59:00.5
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:00.5
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:00.5
ICON,17.94,17.94,0.0,0.0,0.0,59:00.5
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:00.5
MPICO,15,15,0.0,0.0,0.0,59:00.5
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:00.5
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:00.5
NICO,155.5,155.5,0.0,0.0,0.0,59:00.5
NITL,410,410,0.0,0.0,0.0,59:00.5
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:00.5
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:00.5
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:00.5
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:00.5
TNM,28.38,28.37,0.0,20000.0,567400.0,59:00.5
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:02.9
BHL,10.06,10.06,0.0,0.0,0.0,59:02.9
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:02.9
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:02.9
ICON,17.94,17.94,0.0,0.0,0.0,59:02.9
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:02.9
MPICO,15,15,0.0,0.0,0.0,59:02.9
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:02.9
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:02.9
NICO,155.5,155.5,0.0,0.0,0.0,59:02.9
NITL,410,410,0.0,0.0,0.0,59:02.9
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:02.9
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:02.9
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:02.9
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:02.9
TNM,28.38,28.37,0.0,20000.0,567400.0,59:02.9
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:08.8
BHL,10.06,10.06,0.0,0.0,0.0,59:08.8
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:08.8
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:08.8
ICON,17.94,17.94,0.0,0.0,0.0,59:08.8
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:08.8
MPICO,15,15,0.0,0.0,0.0,59:08.8
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:08.8
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:08.8
NICO,155.5,155.5,0.0,0.0,0.0,59:08.8
NITL,410,410,0.0,0.0,0.0,59:08.8
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:08.8
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:08.8
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:08.8
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:08.8
TNM,28.38,28.37,0.0,20000.0,567400.0,59:08.8
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:11.0
BHL,10.06,10.06,0.0,0.0,0.0,59:11.0
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:11.0
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:11.0
ICON,17.94,17.94,0.0,0.0,0.0,59:11.0
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:11.0
MPICO,15,15,0.0,0.0,0.0,59:11.0
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:11.0
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:11.0
NICO,155.5,155.5,0.0,0.0,0.0,59:11.0
NITL,410,410,0.0,0.0,0.0,59:11.0
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:11.0
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:11.0
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:11.0
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:11.0
TNM,28.38,28.37,0.0,20000.0,567400.0,59:11.0
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:11.4
BHL,10.06,10.06,0.0,0.0,0.0,59:11.4
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:11.4
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:11.4
ICON,17.94,17.94,0.0,0.0,0.0,59:11.4
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:11.4
MPICO,15,15,0.0,0.0,0.0,59:11.4
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:11.4
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:11.4
NICO,155.5,155.5,0.0,0.0,0.0,59:11.4
NITL,410,410,0.0,0.0,0.0,59:11.4
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:11.4
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:11.4
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:11.4
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:11.4
TNM,28.38,28.37,0.0,20000.0,567400.0,59:11.4
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:17.4
BHL,10.06,10.06,0.0,0.0,0.0,59:17.4
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:17.4
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:17.4
ICON,17.94,17.94,0.0,0.0,0.0,59:17.4
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:17.4
MPICO,15,15,0.0,0.0,0.0,59:17.4
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:17.4
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:17.4
NICO,155.5,155.5,0.0,0.0,0.0,59:17.4
NITL,410,410,0.0,0.0,0.0,59:17.4
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:17.4
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:17.4
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:17.4
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:17.4
TNM,28.38,28.37,0.0,20000.0,567400.0,59:17.4
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:18.5
BHL,10.06,10.06,0.0,0.0,0.0,59:18.5
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:18.5
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:18.5
ICON,17.94,17.94,0.0,0.0,0.0,59:18.5
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:18.5
MPICO,15,15,0.0,0.0,0.0,59:18.5
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:18.5
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:18.5
NICO,155.5,155.5,0.0,0.0,0.0,59:18.5
NITL,410,410,0.0,0.0,0.0,59:18.5
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:18.5
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:18.5
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:18.5
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:18.5
TNM,28.38,28.37,0.0,20000.0,567400.0,59:18.5
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:22.0
BHL,10.06,10.06,0.0,0.0,0.0,59:22.0
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:22.0
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:22.0
ICON,17.94,17.94,0.0,0.0,0.0,59:22.0
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:22.0
MPICO,15,15,0.0,0.0,0.0,59:22.0
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:22.0
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:22.0
NICO,155.5,155.5,0.0,0.0,0.0,59:22.0
NITL,410,410,0.0,0.0,0.0,59:22.0
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:22.0
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:22.0
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:22.0
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:22.0
TNM,28.38,28.37,0.0,20000.0,567400.0,59:22.0
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:25.0
BHL,10.06,10.06,0.0,0.0,0.0,59:25.0
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:25.0
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:25.0
ICON,17.94,17.94,0.0,0.0,0.0,59:25.0
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:25.0
MPICO,15,15,0.0,0.0,0.0,59:25.0
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:25.0
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:25.0
NICO,155.5,155.5,0.0,0.0,0.0,59:25.0
NITL,410,410,0.0,0.0,0.0,59:25.0
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:25.0
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:25.0
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:25.0
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:25.0
TNM,28.38,28.37,0.0,20000.0,567400.0,59:25.0
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:30.9
BHL,10.06,10.06,0.0,0.0,0.0,59:30.9
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:30.9
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:30.9
ICON,17.94,17.94,0.0,0.0,0.0,59:30.9
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:30.9
MPICO,15,15,0.0,0.0,0.0,59:30.9
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:30.9
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:30.9
NICO,155.5,155.5,0.0,0.0,0.0,59:30.9
NITL,410,410,0.0,0.0,0.0,59:30.9
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:30.9
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:30.9
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:30.9
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:30.9
TNM,28.38,28.37,0.0,20000.0,567400.0,59:30.9
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:34.5
BHL,10.06,10.06,0.0,0.0,0.0,59:34.5
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:34.5
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:34.5
ICON,17.94,17.94,0.0,0.0,0.0,59:34.5
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:34.5
MPICO,15,15,0.0,0.0,0.0,59:34.5
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:34.5
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:34.5
NICO,155.5,155.5,0.0,0.0,0.0,59:34.5
NITL,410,410,0.0,0.0,0.0,59:34.5
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:34.5
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:34.5
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:34.5
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:34.5
TNM,28.38,28.37,0.0,20000.0,567400.0,59:34.5
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:36.2
BHL,10.06,10.06,0.0,0.0,0.0,59:36.2
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:36.2
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:36.2
ICON,17.94,17.94,0.0,0.0,0.0,59:36.2
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:36.2
MPICO,15,15,0.0,0.0,0.0,59:36.2
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:36.2
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:36.2
NICO,155.5,155.5,0.0,0.0,0.0,59:36.2
NITL,410,410,0.0,0.0,0.0,59:36.2
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:36.2
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:36.2
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:36.2
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:36.2
TNM,28.38,28.37,0.0,20000.0,567400.0,59:36.2
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:38.4
BHL,10.06,10.06,0.0,0.0,0.0,59:38.4
FDHB,67.98,68,0.0,1096285.0,74529480.0,59:38.4
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:38.4
ICON,17.94,17.94,0.0,0.0,0.0,59:38.4
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:38.4
MPICO,15,15,0.0,0.0,0.0,59:38.4
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:38.4
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:38.4
NICO,155.5,155.5,0.0,0.0,0.0,59:38.4
NITL,410,410,0.0,0.0,0.0,59:38.4
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:38.4
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:38.4
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:38.4
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:38.4
TNM,28.38,28.37,0.0,20000.0,567400.0,59:38.4
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:43.8
BHL,10.06,10.06,0.0,0.0,0.0,59:43.8
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:43.8
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:43.8
ICON,17.94,17.94,0.0,0.0,0.0,59:43.8
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:43.8
MPICO,15,15,0.0,0.0,0.0,59:43.8
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:43.8
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:43.8
NICO,155.5,155.5,0.0,0.0,0.0,59:43.8
NITL,410,410,0.0,0.0,0.0,59:43.8
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:43.8
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:43.8
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:43.8
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:43.8
TNM,28.38,28.37,0.0,20000.0,567400.0,59:43.8
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:46.4
BHL,10.06,10.06,0.0,0.0,0.0,59:46.4
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:46.4
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:46.4
ICON,17.94,17.94,0.0,0.0,0.0,59:46.4
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:46.4
MPICO,15,15,0.0,0.0,0.0,59:46.4
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:46.4
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:46.4
NICO,155.5,155.5,0.0,0.0,0.0,59:46.4
NITL,410,410,0.0,0.0,0.0,59:46.4
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:46.4
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:46.4
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:46.4
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:46.4
TNM,28.38,28.37,0.0,20000.0,567400.0,59:46.4
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:47.7
BHL,10.06,10.06,0.0,0.0,0.0,59:47.7
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:47.7
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:47.7
ICON,17.94,17.94,0.0,0.0,0.0,59:47.7
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:47.7
MPICO,15,15,0.0,0.0,0.0,59:47.7
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:47.7
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:47.7
NICO,155.5,155.5,0.0,0.0,0.0,59:47.7
NITL,410,410,0.0,0.0,0.0,59:47.7
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:47.7
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:47.7
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:47.7
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:47.7
TNM,28.38,28.37,0.0,20000.0,567400.0,59:47.7
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:53.5
BHL,10.06,10.06,0.0,0.0,0.0,59:53.5
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:53.5
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:53.5
ICON,17.94,17.94,0.0,0.0,0.0,59:53.5
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:53.5
MPICO,15,15,0.0,0.0,0.0,59:53.5
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:53.5
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:53.5
NICO,155.5,155.5,0.0,0.0,0.0,59:53.5
NITL,410,410,0.0,0.0,0.0,59:53.5
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:53.5
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:53.5
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:53.5
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:53.5
TNM,28.38,28.37,0.0,20000.0,567400.0,59:53.5
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:54.0
BHL,10.06,10.06,0.0,0.0,0.0,59:54.0
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:54.0
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:54.0
ICON,17.94,17.94,0.0,0.0,0.0,59:54.0
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:54.0
MPICO,15,15,0.0,0.0,0.0,59:54.0
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:54.0
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:54.0
NICO,155.5,155.5,0.0,0.0,0.0,59:54.0
NITL,410,410,0.0,0.0,0.0,59:54.0
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:54.0
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:54.0
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:54.0
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:54.0
TNM,28.38,28.37,0.0,20000.0,567400.0,59:54.0
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,59:57.2
BHL,10.06,10.06,0.0,0.0,0.0,59:57.2
FDHB,67.98,68,0.0,1466197.0,99683500.0,59:57.2
FMBCH,296.14,300,0.0,565723.0,169716900.0,59:57.2
ICON,17.94,17.94,0.0,0.0,0.0,59:57.2
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,59:57.2
MPICO,15,15,0.0,0.0,0.0,59:57.2
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,59:57.2
NBS,107.44,107.44,0.0,122704.0,13183320.0,59:57.2
NICO,155.5,155.5,0.0,0.0,0.0,59:57.2
NITL,410,410,0.0,0.0,0.0,59:57.2
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,59:57.2
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,59:57.2
STANDARD,"3,100.00","3,100.01",0.0,921.0,2855109.0,59:57.2
SUNBIRD,191.06,191.06,0.0,0.0,0.0,59:57.2
TNM,28.38,28.37,0.0,20000.0,567400.0,59:57.2
AIRTEL,96.99,96.94,0.0,10231.0,991894.96,00:01.9
BHL,10.06,10.06,0.0,0.0,0.0,00:01.9
FDHB,67.98,68,0.0,1466197.0,99683500.0,00:01.9
FMBCH,296.14,300,0.0,565723.0,169716900.0,00:01.9
ICON,17.94,17.94,0.0,0.0,0.0,00:01.9
ILLOVO,"1,122.00","1,122.00",0.0,0.0,0.0,00:01.9
MPICO,15,15,0.0,0.0,0.0,00:01.9
NBM,"2,101.17","2,101.18",0.0,8000.0,16809440.0,00:01.9
NBS,107.44,107.44,0.0,122704.0,13183320.0,00:01.9
NICO,155.5,155.5,0.0,0.0,0.0,00:01.9
NITL,410,410,0.0,0.0,0.0,00:01.9
OMU,"1,380.00","1,500.00",0.0,303000.0,454500000.0,00:01.9
PCL,"2,507.00","2,507.00",0.0,0.0,0.0,00:01.9
